Estimate ID,Status,Price,Close Date,Division,Archived,Exclude Stats,Hours,Exclusion Reason
EST3387072,Estimate In Progress,0,2025-11-10,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST3387092,Estimate In Progress,0,2025-11-10,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST3312074,Email Contract Award,0,2025-09-26,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST3405635,Estimate In Progress,0,2025-11-20,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST3405611,Estimate In Progress,0,2026-01-01,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST3405296,Estimate In Progress,0,2026-01-01,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST3405342,Estimate In Progress,0,2025-11-20,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST3405499,Estimate In Progress,0,2025-11-20,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST3406766,Estimate In Progress,0,2025-11-21,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST3405840,Estimate In Progress,0,2025-11-20,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST3405858,Estimate In Progress,0,2025-11-20,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST3406679,Estimate In Progress,0,2025-11-21,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST3406658,Estimate In Progress,0,2025-11-21,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST3406709,Estimate In Progress,0,2025-11-21,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST3406696,Estimate In Progress,0,2025-11-21,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST2497070,Contract Signed,0,2024-03-15,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST2845948,Contract Signed,0,2025-06-16,LE Maintenance (Summer/Winter),No,No,90,Zero Price
EST2990639,Contract Signed,0,2025-02-28,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST2990831,Contract Signed,0,2025-02-28,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST2990810,Estimate Lost,0,2025-02-28,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST2990789,Estimate Lost,0,2025-02-28,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST2990739,Estimate Lost,0,2025-02-28,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST2990719,Estimate Lost,0,2025-02-28,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST2990705,Estimate Lost,0,2025-02-27,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST2990670,Contract Signed,0,2025-02-28,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST3057450,Estimate Lost - Price too high,0,2025-03-26,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST3057830,Estimate Lost - Price too high,0,2025-03-26,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST3057685,Estimate Lost - Price too high,0,2025-03-26,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST3057666,Estimate Lost - Price too high,0,2025-03-26,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST3057623,Estimate Lost - Price too high,0,2025-03-26,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST3040213,Contract Signed,0,2025-03-18,LE Maintenance (Summer/Winter),No,No,105,Zero Price
EST2950242,Contract Signed,0,,LE Maintenance (Summer/Winter),No,No,,No Close Date
EST2950411,Contract Signed,0,2025-04-21,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST2950488,Contract Signed,0,,LE Maintenance (Summer/Winter),No,Yes,,No Close Date
EST2950559,Contract Signed,0,,LE Maintenance (Summer/Winter),No,No,,No Close Date
EST2950938,Estimate Lost,0,,LE Maintenance (Summer/Winter),No,Yes,,No Close Date
EST2951174,Contract Signed,0,2025-04-19,LE Maintenance (Summer/Winter),No,No,90,Zero Price
EST3057854,Estimate Lost - Price too high,0,2025-03-26,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST3294616,Estimate Lost - Price too high,0,2025-09-17,LE Maintenance (Summer/Winter),No,No,105,Zero Price
EST2991609,Estimate Lost,0,2025-02-28,LE Maintenance (Summer/Winter),No,No,105,Zero Price
EST2991589,Contract Signed,0,2025-02-28,LE Maintenance (Summer/Winter),No,No,300,Zero Price
EST2991678,Estimate Lost,0,,LE Maintenance (Summer/Winter),No,No,105,No Close Date
EST2991819,Estimate Lost,0,2025-02-28,LE Maintenance (Summer/Winter),No,No,105,Zero Price
EST2991806,Estimate Lost,0,2025-02-28,LE Maintenance (Summer/Winter),No,No,105,Zero Price
EST2991761,Estimate Lost,0,2025-02-28,LE Maintenance (Summer/Winter),No,No,105,Zero Price
EST2991654,Contract Signed,0,2025-02-28,LE Maintenance (Summer/Winter),No,No,300,Zero Price
EST3340463,Contract Signed,0,2025-10-15,LE Maintenance (Summer/Winter),No,No,2,Zero Price
EST3341656,Contract Signed,0,2025-10-15,LE Maintenance (Summer/Winter),No,No,2,Zero Price
EST3339613,Contract Signed,0,2025-10-14,LE Maintenance (Summer/Winter),No,No,2,Zero Price
EST3339641,Contract Signed,0,2025-10-14,LE Maintenance (Summer/Winter),No,No,2,Zero Price
EST3338996,Contract Signed,0,2025-10-14,LE Maintenance (Summer/Winter),No,No,2,Zero Price
EST3339051,Contract Signed,0,2025-10-14,LE Maintenance (Summer/Winter),No,No,2,Zero Price
EST3339076,Contract Signed,0,2025-10-14,LE Maintenance (Summer/Winter),No,No,2,Zero Price
EST3339578,Contract Signed,0,2025-10-15,LE Maintenance (Summer/Winter),No,No,2,Zero Price
EST3339458,Contract Signed,0,2025-10-14,LE Maintenance (Summer/Winter),No,No,2,Zero Price
EST3339474,Contract Signed,0,2025-10-14,LE Maintenance (Summer/Winter),No,No,2,Zero Price
EST3339408,Contract Signed,0,2025-10-15,LE Maintenance (Summer/Winter),No,No,2,Zero Price
EST3339437,Contract Signed,0,2025-10-14,LE Maintenance (Summer/Winter),No,No,2,Zero Price
EST3339229,Contract Signed,0,2025-10-14,LE Maintenance (Summer/Winter),No,No,2,Zero Price
EST3339275,Contract Signed,0,2025-10-14,LE Maintenance (Summer/Winter),No,No,2,Zero Price
EST3288937,Estimate Lost - Price too high,0,2025-09-12,LE Maintenance (Summer/Winter),No,No,105,Zero Price
EST3187965,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,105,No Close Date
EST3019730,Estimate Lost,0,2025-03-11,LE Maintenance (Summer/Winter),No,No,105,Zero Price
EST3019701,Estimate Lost,0,2025-03-11,LE Maintenance (Summer/Winter),No,No,105,Zero Price
EST3018860,Contract Signed,0,2025-03-11,LE Maintenance (Summer/Winter),No,No,15,Zero Price
EST5333954,Contract Signed,0,2025-04-24,LE Irrigation,No,No,,Zero Price
EST3277343,Email Contract Award,0,2026-01-01,LE Maintenance (Summer/Winter),No,No,72,Zero Price
EST3015782,Contract Signed,0,2025-03-11,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST3015527,Contract Signed,0,2025-03-11,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST3015659,Contract Signed,0,2025-03-11,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST2948973,Contract Signed,0,,LE Maintenance (Summer/Winter),No,No,1,No Close Date
EST2949012,Contract Signed,0,,LE Maintenance (Summer/Winter),No,No,1,No Close Date
EST2949024,Contract Signed,0,,LE Maintenance (Summer/Winter),No,No,1,No Close Date
EST3307342,Contract Signed,0,2025-09-26,LE Maintenance (Summer/Winter),No,No,15,Zero Price
EST3017119,Contract Signed,0,2025-03-11,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST3019426,Estimate Lost,0,2025-03-11,LE Maintenance (Summer/Winter),No,No,105,Zero Price
EST3347950,Contract Signed,0,2025-10-20,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST5916009,Estimate In Progress,0,,Snow,No,No,12,No Close Date
EST5916012,Estimate In Progress,0,,Snow,No,No,6,No Close Date
EST5916013,Estimate In Progress,0,,Snow,No,No,3,No Close Date
EST5916014,Estimate In Progress,0,,Snow,No,No,8,No Close Date
EST5916010,Estimate In Progress,0,,Snow,No,No,10,No Close Date
EST5913489,Estimate In Progress,0,,Snow,No,No,13,No Close Date
EST5913491,Estimate In Progress,0,,Snow,No,No,16,No Close Date
EST5912736,Client Proposal Phase,146.64,,LE Tree Care,No,No,33.5,No Close Date
EST5912709,Client Proposal Phase,24.44,,LE Tree Care,No,No,3,No Close Date
EST5912686,Client Proposal Phase,24.44,,LE Tree Care,No,No,2.5,No Close Date
EST5912131,Estimate In Progress,0,,Snow,No,No,6,No Close Date
EST5911032,Estimate In Progress,1320,,LE Paving,No,No,12,No Close Date
EST5911674,Client Proposal Phase,48.88,,LE Tree Care,No,No,3.5,No Close Date
EST5911696,Client Proposal Phase,48.88,,LE Tree Care,No,No,3,No Close Date
EST5911714,Client Proposal Phase,24.44,,LE Tree Care,No,No,2,No Close Date
EST5911732,Client Proposal Phase,24.44,,LE Tree Care,No,No,2.5,No Close Date
EST5911019,Estimate In Progress,0,,Snow,No,No,12,No Close Date
EST5910921,Estimate In Progress,0,,Snow,No,No,4,No Close Date
EST5909176,Client Proposal Phase,24.44,,LE Tree Care,No,No,4,No Close Date
EST5908453,Client Proposal Phase,24.44,,LE Tree Care,No,No,8.5,No Close Date
EST5907612,Client Proposal Phase,0,,LE Irrigation,No,No,,No Close Date
EST5907127,Client Proposal Phase,0,,LE Irrigation,No,No,,No Close Date
EST3441683,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,,No Close Date
EST3441685,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,,No Close Date
EST5902951,Estimate In Progress,0,,Snow,No,No,15,No Close Date
EST5900056,Client Proposal Phase,24.44,,LE Tree Care,No,No,4.5,No Close Date
EST3430922,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,1,No Close Date
EST5896942,Estimate In Progress,0,,Snow,No,No,,No Close Date
EST5896955,Estimate In Progress,0,,Snow,No,No,,No Close Date
EST5897118,Estimate In Progress,0,,Snow,No,No,,No Close Date
EST5897183,Estimate In Progress,0,,Snow,No,No,,No Close Date
EST5897248,Estimate In Progress,0,,Snow,No,No,,No Close Date
EST5897277,Estimate In Progress,0,,Snow,No,No,,No Close Date
EST5897283,Estimate In Progress,0,,Snow,No,No,,No Close Date
EST5897299,Estimate In Progress,0,,Snow,No,No,,No Close Date
EST5897310,Estimate In Progress,0,,Snow,No,No,,No Close Date
EST5897347,Estimate In Progress,0,,Snow,No,No,,No Close Date
EST5895758,Estimate In Progress,0,,Snow,No,No,23,No Close Date
EST5895752,Estimate In Progress,0,,Snow,No,No,12,No Close Date
EST5895754,Estimate In Progress,0,,Snow,No,No,12,No Close Date
EST5895755,Estimate In Progress,0,,Snow,No,No,12,No Close Date
EST5895756,Estimate In Progress,0,,Snow,No,No,12,No Close Date
EST5895757,Estimate In Progress,0,,Snow,No,No,26,No Close Date
EST5894495,Estimate In Progress,0,,Snow,No,No,5,No Close Date
EST5892414,Estimate In Progress,0,,Snow,No,No,3,No Close Date
EST5892416,Estimate In Progress,0,,Snow,No,No,8,No Close Date
EST5892409,Estimate In Progress,0,,Snow,No,No,16,No Close Date
EST5892411,Estimate In Progress,0,,Snow,No,No,6,No Close Date
EST5892412,Estimate In Progress,0,,Snow,No,No,6,No Close Date
EST5892413,Estimate In Progress,0,,Snow,No,No,6,No Close Date
EST5892497,Estimate In Progress,0,,Snow,No,No,10,No Close Date
EST5887066,Estimate In Progress,3300,,Snow,No,No,3,No Close Date
EST5886087,Client Proposal Phase,73.32,,LE Tree Care,No,No,16,No Close Date
EST5884162,Estimate On Hold,12.22,,LE Tree Care,No,No,3,No Close Date
EST3406778,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,,No Close Date
EST3406686,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,,No Close Date
EST5875732,Estimate In Progress,1951.06,,LE Landscapes,No,No,12,No Close Date
EST5875765,Estimate In Progress,1951.06,,LE Landscapes,No,No,16,No Close Date
EST5873370,Client Proposal Phase,809.12,,LE Tree Care,No,No,15.5,No Close Date
EST5872391,Client Proposal Phase,146.64,,LE Tree Care,No,No,27.5,No Close Date
EST5872343,Client Proposal Phase,24.44,,LE Tree Care,No,No,6,No Close Date
EST5873463,Client Proposal Phase,0,,LE Tree Care,No,No,4,No Close Date
EST5871511,Client Proposal Phase,3781.41,,LE Irrigation,No,No,32,No Close Date
EST5871568,Client Proposal Phase,3781.41,,LE Irrigation,No,No,40,No Close Date
EST5871658,Estimate In Progress,0,,LE Irrigation,No,No,2,No Close Date
EST5871686,Estimate In Progress,2780.8,,LE Landscapes,No,No,64,No Close Date
EST5868769,Client Proposal Phase,48.88,,LE Tree Care,No,No,7.5,No Close Date
EST5867936,Estimate In Progress,37418.13,,LE Paving,No,No,16,No Close Date
EST5868639,Client Proposal Phase,48.88,,LE Tree Care,No,No,7.5,No Close Date
EST5868385,Estimate In Progress,0,,LE Paving,No,No,1,No Close Date
EST5866647,Client Proposal Phase,402.11,,LE Landscapes,No,No,6,No Close Date
EST5866129,Estimate In Progress,3001.4,,LE Paving,No,No,25,No Close Date
EST3395965,Estimate In Progress,0,2025-11-14,LE Maintenance (Summer/Winter),No,Yes,15,Exclude Stats
EST5864191,Estimate In Progress,233.67,,LE Landscapes,No,No,10,No Close Date
EST5865802,Estimate In Progress,1588.7,,LE Landscapes,No,No,8,No Close Date
EST5863243,Estimate In Progress,0,,LE Paving,No,No,1,No Close Date
EST5863421,Estimate In Progress,905.92,,LE Paving,No,No,20,No Close Date
EST5863948,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST5861096,Estimate Lost,97.76,,LE Tree Care,No,No,21.5,No Close Date
EST5861632,Estimate In Progress,7880.9,,LE Paving,No,No,90,No Close Date
EST5853405,Estimate In Progress,9063.12,,LE Paving,No,No,13,No Close Date
EST5853332,Estimate In Progress,2427.08,,LE Paving,No,No,60,No Close Date
EST5851367,Client Proposal Phase,146.64,,LE Tree Care,No,No,24.5,No Close Date
EST5851258,Estimate In Progress,1683.6,,LE Paving,No,No,45,No Close Date
EST5847116,Estimate In Progress,0,,LE Paving,No,No,20,No Close Date
EST3379415,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,1,No Close Date
EST3379314,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,1,No Close Date
EST5848234,Client Proposal Phase,2187.88,,LE Irrigation,No,No,30,No Close Date
EST5846923,Work Complete,0,2025-11-06,LE Paving,No,No,,Zero Price
EST3379331,Contract Signed,0,,LE Maintenance (Summer/Winter),No,No,,No Close Date
EST5847228,Estimate In Progress,203.73,,LE Landscapes,No,No,5,No Close Date
EST5841786,Estimate In Progress,1004,,LE Paving,No,No,25,No Close Date
EST5838658,Estimate In Progress,489.23,,LE Landscapes,No,No,12,No Close Date
EST5840195,Estimate In Progress,0,,Parking Lot Sweeping,No,No,1,No Close Date
EST5837933,Estimate In Progress,0,,LE Paving,No,No,1,No Close Date
EST5836629,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST5836235,Client Proposal Phase,3787.99,,LE Irrigation,No,No,32,No Close Date
EST5836319,Client Proposal Phase,2499,,LE Irrigation,No,No,30,No Close Date
EST5836351,Client Proposal Phase,2343.44,,LE Irrigation,No,No,28,No Close Date
EST5836363,Client Proposal Phase,2187.88,,LE Irrigation,No,No,26,No Close Date
EST5836372,Client Proposal Phase,2187.88,,LE Irrigation,No,No,24,No Close Date
EST5836381,Client Proposal Phase,2343.44,,LE Irrigation,No,No,24,No Close Date
EST5836403,Client Proposal Phase,2343.44,,LE Irrigation,No,No,32,No Close Date
EST5836417,Client Proposal Phase,2499,,LE Irrigation,No,No,32,No Close Date
EST5836426,Client Proposal Phase,2499,,LE Irrigation,No,No,28,No Close Date
EST5837744,Estimate In Progress,0,,LE Maintenance Enchancements,No,No,,No Close Date
EST5830408,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST5831880,Estimate In Progress,5285.82,,LE Landscapes,No,No,32,No Close Date
EST5827035,Estimate In Progress,5163.69,,LE Landscapes,No,No,80,No Close Date
EST5828851,Estimate On Hold,439.92,,LE Tree Care,No,No,63.5,No Close Date
EST5828321,Estimate In Progress,342.32,,LE Landscapes,No,No,8,No Close Date
EST5741789,Client Proposal Phase,387.34,,LE Tree Care,No,No,15,No Close Date
EST5825447,Client Proposal Phase,73.32,,LE Tree Care,No,No,20,No Close Date
EST5825650,Estimate In Progress,0,,LE Paving,No,No,1,No Close Date
EST5823854,Client Proposal Phase,24.44,,LE Tree Care,No,No,4,No Close Date
EST5823799,Client Proposal Phase,12.22,,LE Tree Care,No,No,3,No Close Date
EST5825590,Estimate In Progress,1957.01,,LE Paving,No,No,36,No Close Date
EST3354462,Contract Signed,0,,LE Maintenance (Summer/Winter),No,No,90,No Close Date
EST5816219,Estimate In Progress,0,,LE Paving,No,No,1,No Close Date
EST5812744,Estimate In Progress,0,,LE Irrigation,No,No,,No Close Date
EST5812753,Estimate In Progress,0,,LE Irrigation,No,No,,No Close Date
EST5814054,Estimate In Progress,762.71,,LE Landscapes,No,No,20,No Close Date
EST5807460,Estimate Lost,0,,LE Landscapes,No,No,4,No Close Date
EST5807800,Estimate In Progress,10517.4,,LE Paving,No,No,70,No Close Date
EST5803012,Estimate In Progress,1906.63,,LE Landscapes,No,No,54,No Close Date
EST5801572,Estimate Lost,244.4,,LE Tree Care,No,No,35.5,No Close Date
EST5800151,Estimate Lost,24.44,,LE Tree Care,No,No,5,No Close Date
EST3339701,Contract Signed,0,2026-01-01,LE Maintenance (Summer/Winter),No,No,25,Zero Price
EST5800980,Estimate In Progress,205.92,,LE Paving,No,No,39.59,No Close Date
EST5799817,Estimate Lost,220.05,,LE Tree Care,No,No,6,No Close Date
EST5801673,Client Proposal Phase,488.8,,LE Tree Care,No,No,41.5,No Close Date
EST5800323,Client Proposal Phase,17103.62,,LE Landscapes,No,No,192,No Close Date
EST5797096,Estimate In Progress,3701.34,,LE Paving,No,No,63,No Close Date
EST5797215,Estimate In Progress,70.26,,LE Paving,No,No,4,No Close Date
EST5794485,Estimate Lost,146.64,,LE Tree Care,No,No,17.5,No Close Date
EST5795153,Client Proposal Phase,8743.12,,LE Landscapes,No,No,106,No Close Date
EST5794624,Estimate Lost,24.44,,LE Tree Care,No,No,7,No Close Date
EST5795241,Client Proposal Phase,4873.34,,LE Landscapes,No,No,60,No Close Date
EST5787617,Estimate In Progress,495,,LE Landscapes,No,No,8,No Close Date
EST5787631,Estimate In Progress,1259.12,,LE Landscapes,No,No,12,No Close Date
EST3331516,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,,No Close Date
EST3331602,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,,No Close Date
EST5787601,Estimate In Progress,0,,LE Irrigation,No,No,,No Close Date
EST5776826,Estimate In Progress,2270.72,,LE Paving,No,No,48,No Close Date
EST5777080,Estimate In Progress,9353.78,,LE Paving,No,No,150,No Close Date
EST5771249,Estimate In Progress,4591.12,,LE Paving,No,No,56,No Close Date
EST5769916,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST5771994,Client Proposal Phase,2033.68,,LE Landscapes,No,No,64,No Close Date
EST5764895,Client Proposal Phase,8533.63,,LE Landscapes,No,No,42,No Close Date
EST5762772,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST5741852,Estimate Lost,0,,LE Tree Care,No,No,16,No Close Date
EST5760448,Client Proposal Phase,73.32,,LE Tree Care,No,No,8.5,No Close Date
EST5760513,Client Proposal Phase,146.64,,LE Tree Care,No,No,22.5,No Close Date
EST5542152,Estimate In Progress,5789.44,,LE Paving,No,No,88,No Close Date
EST3310318,Estimate In Progress,0,2025-09-25,LE Maintenance (Summer/Winter),No,Yes,,Exclude Stats
EST3311292,Estimate Lost,0,2025-09-25,LE Maintenance (Summer/Winter),No,Yes,,Exclude Stats
EST3309156,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,,No Close Date
EST5747905,Estimate In Progress,959.14,,LE Landscapes,No,No,16,No Close Date
EST5748672,Estimate In Progress,0,,LE Landscapes,No,No,1.5,No Close Date
EST5742936,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST5742616,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST5742619,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST5742599,Estimate In Progress,1955.55,,LE Paving,No,No,20,No Close Date
EST5742970,Estimate In Progress,0,,LE Paving,No,No,50,No Close Date
EST5739713,Client Proposal Phase,97.76,,LE Tree Care,No,No,15,No Close Date
EST5738807,Estimate In Progress,0,,LE Maintenance Enchancements,No,No,10,No Close Date
EST5735613,Estimate In Progress,0,,LE Paving,No,No,1,No Close Date
EST5733546,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST5731925,Estimate In Progress,9777.77,,LE Paving,No,No,10,No Close Date
EST3294707,Estimate Lost - Price too high,0,,LE Maintenance (Summer/Winter),No,No,,No Close Date
EST5731932,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST5725427,Estimate In Progress,0,,LE Irrigation,No,No,,No Close Date
EST5725468,Estimate In Progress,0,,LE Irrigation,No,No,,No Close Date
EST5725517,Estimate Lost,146.64,,LE Tree Care,No,No,16.5,No Close Date
EST5725556,Estimate Lost,73.32,,LE Tree Care,No,No,8,No Close Date
